Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,SJH,SJD,SJA
E0,22-08-2009,Sunderland,Blackburn,2,1,H,1,1,D,A Wiley,8,18,5,5,12,14,0,10,2,1,0,0,2.1,3.25,3.75,2,3.2,3.45,2,3.25,3.75,2.1,3.25,3.4,2.1,3.6,3.25,2,3.25,3.4,2,3.3,3.8
E0,22-08-2009,Wigan,Man United,0,5,A,0,0,D,H Webb,16,16,7,13,11,8,3,5,2,2,0,0,6.5,4,1.53,6,3.6,1.52,6.5,3.75,1.53,5.6,3.6,1.6,7,4,1.5,5.75,3.8,1.5,7,4,1.5
E0,23-08-2009,Burnley,Everton,1,0,H,1,0,H,P Dowd,8,17,4,11,11,13,3,7,1,0,0,0,3.4,3.3,2.2,3.1,3.2,2.15,3.3,3.25,2.15,3,3.2,2.3,3.2,3.2,2.3,3,3.2,2.2,3.25,3.3,2.2
E0,23-08-2009,Fulham,Chelsea,0,2,A,0,1,A,A Marriner,4,12,1,4,11,10,4,7,0,0,0,0,6.5,3.8,1.57,6.25,3.6,1.5,6.5,3.6,1.55,6,3.7,1.55,7,3.75,1.53,5.5,3.5,1.57,6.5,3.75,1.57
E0,23-08-2009,West Ham,Tottenham,1,2,A,0,0,D,M Clattenburg,17,17,8,10,13,11,4,8,2,1,0,0,3.1,3.25,2.38,2.85,3.25,2.25,3,3.25,2.3,3.05,3.2,2.25,3,3.25,2.38,2.8,3.3,2.25,3.1,3.3,2.3
E0,24-08-2009,Liverpool,Aston Villa,1,3,A,0,2,A,M Atkinson,21,7,12,4,15,11,10,4,3,2,0,0,1.44,4.2,8,1.4,4,7.25,1.42,4,8,1.4,4.3,7.5,1.4,4.5,8,1.45,3.75,7,1.44,4.33,7.5
E0,29-08-2009,Blackburn,West Ham,0,0,D,0,0,D,P Dowd,19,11,9,5,13,18,5,2,1,3,0,0,2.2,3.3,3.5,2.1,3.2,3.2,2.1,3.2,3.5,2.2,3.2,3.2,2.1,3.2,3,2.2,3.2,3,2.2,3.25,3.3
E0,29-08-2009,Bolton,Liverpool,2,3,A,1,1,D,A Wiley,8,26,5,14,14,7,5,11,3,1,1,0,7,4,1.53,6,3.75,1.5,6,3.75,1.55,6,3.7,1.55,5,3.5,1.57,5.5,3.6,1.55,6,3.8,1.57
E0,29-08-2009,Chelsea,Burnley,3,0,H,1,0,H,M Clattenburg,27,3,17,0,7,5,10,1,0,1,0,0,1.14,8,21,1.1,8,15,1.15,7,15,1.17,6,15,1.14,6,12,1.12,7,15,1.14,7.5,19
E0,29-08-2009,Man United,Arsenal,2,1,H,0,1,A,M Dean,10,9,4,3,21,15,6,5,3,6,0,0,2.2,3.3,3.5,2.05,3.3,3.2,2.1,3.25,3.4,2,3.3,3.6,2,3,3.5,2.1,3.2,3.2,2.1,3.25,3.6
E0,29-08-2009,Stoke,Sunderland,1,0,H,1,0,H,M Jones,13,9,7,6,9,8,10,10,0,2,0,0,2.38,3.25,3.2,2.3,3.2,2.8,2.3,3.25,3,2.3,3.2,3,2.2,3.2,2.8,2.3,3.2,2.8,2.38,3.25,3
E0,29-08-2009,Tottenham,Birmingham,2,1,H,0,0,D,P Walton,20,11,14,6,12,10,7,3,2,2,0,0,1.36,4.75,9,1.35,4.25,8,1.38,4.6,7.5,1.35,4.5,8.5,1.33,4,8,1.33,4.33,8.5,1.36,4.33,10
E0,29-08-2009,Wolves,Hull,1,1,D,0,1,A,S Attwell,24,5,17,4,11,15,8,2,0,2,0,0,2.1,3.3,3.6,2,3.15,3.5,2.05,3.25,3.5,2.2,3.2,3.2,2.1,3.2,3,2.1,3.2,3.2,2.1,3.25,3.6
E0,30-08-2009,Aston Villa,Fulham,2,0,H,1,0,H,S Bennett,9,6,4,3,9,9,9,4,1,2,0,0,1.73,3.6,5.25,1.65,3.5,4.75,1.73,3.5,4.75,1.77,3.45,4.45,1.73,3.4,4,1.7,3.4,4.5,1.73,3.5,5
E0,30-08-2009,Everton,Wigan,2,1,H,0,0,D,L Probert,26,12,14,7,11,24,12,5,1,5,0,0,1.73,3.6,5.25,1.65,3.4,5,1.75,3.5,4.5,1.7,3.5,4.9,1.8,3.2,4,1.7,3.4,4.5,1.73,3.5,5
E0,30-08-2009,Portsmouth,Man City,0,1,A,0,1,A,H Webb,11,12,6,8,12,7,3,11,2,1,0,0,6.5,3.8,1.57,6,3.7,1.5,6.25,3.6,1.57,5.3,3.5,1.65,4.5,3.5,1.62,5.75,3.6,1.53,6.5,3.75,1.57
E0,12-09-2009,Blackburn,Wolves,3,1,H,1,0,H,S Bennett,13,9,10,5,13,16,10,6,1,2,0,0,1.83,3.5,4.5,1.85,3.25,4,1.85,3.4,4.1,1.85,3.4,4,1.83,3.4,4.5,1.8,3.25,4.2,1.8,3.5,4.5
E0,12-09-2009,Liverpool,Burnley,4,0,H,2,0,H,L Mason,27,6,16,3,8,10,7,5,0,2,0,0,1.2,6.5,15,1.2,5.55,11,1.2,6,13,1.22,5.3,13,1.17,7,15,1.13,6.6,15,1.18,6.5,15
E0,12-09-2009,Man City,Arsenal,4,2,H,1,0,H,M Clattenburg,10,19,6,9,13,12,3,12,3,2,0,0,2.88,3.25,2.5,2.8,3.2,2.3,2.8,3.25,2.45,2.7,3.2,2.5,3,3.25,2.38,2.7,3.25,2.35,2.75,3.3,2.5
E0,12-09-2009,Portsmouth,Bolton,2,3,A,1,2,A,C Foy,21,14,11,6,17,17,7,5,2,0,0,0,2.6,3.2,2.8,2.5,3.15,2.6,2.5,3.2,2.75,2.4,3.2,2.85,2.6,3.25,2.7,2.5,3.2,2.6,2.5,3.2,2.88
E0,12-09-2009,Stoke,Chelsea,1,2,A,1,1,D,M Dean,4,18,2,10,13,11,4,14,3,3,0,0,9,4.5,1.4,7.25,4,1.4,9,4,1.4,7.5,4.3,1.4,8,4.5,1.4,8,4.2,1.35,8.5,4.33,1.4
E0,12-09-2009,Sunderland,Hull,4,1,H,1,1,D,M Atkinson,7,6,4,5,18,15,7,8,2,2,0,0,1.75,3.5,5,1.75,3.25,4.5,1.77,3.3,4.75,1.8,3.4,4.3,1.8,3.25,5,1.7,3.4,4.5,1.8,3.5,4.5
E0,12-09-2009,Tottenham,Man United,1,3,A,1,2,A,A Marriner,11,17,7,13,16,13,3,9,3,2,0,1,3.1,3.4,2.3,3,3.2,2.2,3.1,3.2,2.25,3,3.1,2.35,3.1,3.4,2.25,2.85,3.4,2.2,3.25,3.3,2.2
E0,12-09-2009,Wigan,West Ham,1,0,H,0,0,D,A Wiley,12,12,6,5,13,11,6,7,2,1,0,0,2.3,3.25,3.25,2.15,3.25,3.05,2.3,3.25,3,2.2,3.2,3.2,2.25,3.3,3.2,2.2,3.2,3,2.25,3.25,3.25
E0,13-09-2009,Birmingham,Aston Villa,0,1,A,0,0,D,H Webb,11,12,7,5,10,20,7,1,1,2,0,0,3.4,3.25,2.25,3,3.2,2.2,3.2,3.2,2.2,3,3.2,2.3,3.3,3.2,2.25,3.2,3.2,2.1,3.25,3.25,2.25
E0,13-09-2009,Fulham,Everton,2,1,H,0,1,A,P Walton,14,6,8,6,6,10,5,3,1,0,0,0,2.6,3.2,2.8,2.4,3.15,2.7,2.6,3.1,2.7,2.4,3.2,2.85,2.5,3.3,2.8,2.3,3.2,2.8,2.6,3.2,2.75
E0,19-09-2009,Arsenal,Wigan,4,0,H,1,0,H,M Jones,23,8,11,5,6,18,6,4,2,2,0,0,1.25,5.5,13,1.25,5,10,1.22,5.5,13,1.22,5.3,13,1.22,6.5,11,1.2,5.2,13,1.22,5.5,15
E0,19-09-2009,Aston Villa,Portsmouth,2,0,H,2,0,H,S Attwell,7,17,5,12,17,12,7,5,2,0,0,0,1.4,4.2,10,1.35,4,9,1.4,4,9,1.43,4,7.6,1.36,4.5,9,1.33,4.2,9,1.4,4.1,9.5
E0,19-09-2009,Bolton,Stoke,1,1,D,0,0,D,M Clattenburg,11,10,5,6,6,11,4,6,2,2,0,0,2.1,3.25,3.75,2,3.15,3.5,2.05,3.25,3.5,2.1,3.25,3.4,2.1,3.25,3.6,2.05,3.2,3.3,2.1,3.25,3.6
E0,19-09-2009,Burnley,Sunderland,3,1,H,1,1,D,C Foy,10,8,3,5,4,15,4,4,0,3,0,0,2.88,3.25,2.5,2.7,3.2,2.4,2.75,3.2,2.5,2.55,3.2,2.65,2.8,3.3,2.5,2.65,3.1,2.5,2.75,3.3,2.5
E0,19-09-2009,Hull,Birmingham,0,1,A,0,0,D,P Dowd,16,14,11,9,15,13,10,8,0,2,0,0,2.4,3.25,3,2.3,3.1,2.9,2.4,3.2,2.85,2.3,3.2,3,2.3,3.3,3.1,2.3,3.2,2.8,2.38,3.25,3
E0,19-09-2009,West Ham,Liverpool,2,3,A,2,2,D,A Marriner,8,19,5,15,13,17,4,4,3,3,0,0,6.5,4,1.53,6.25,3.95,1.45,6,4,1.5,6,3.7,1.55,6,3.75,1.57,6,3.75,1.5,6.5,4,1.53
E0,20-09-2009,Chelsea,Tottenham,3,0,H,1,0,H,H Webb,25,9,15,4,7,9,11,3,0,2,0,0,1.5,4,7,1.4,4.05,7,1.5,3.75,7,1.55,3.7,6,1.5,4,7,1.45,3.9,6.5,1.53,4,6.5
E0,20-09-2009,Everton,Blackburn,3,0,H,1,0,H,L Mason,18,7,11,4,15,18,6,2,1,2,0,0,1.8,3.3,5,1.65,3.4,5,1.75,3.3,5,1.75,3.5,4.6,1.8,3.5,4.5,1.7,3.4,4.5,1.8,3.5,4.5
E0,20-09-2009,Man United,Man City,4,3,H,1,1,D,M Atkinson,21,10,11,6,15,14,11,1,2,2,0,0,1.57,4,6,1.6,3.55,5.1,1.6,3.75,5.5,1.6,3.6,5.6,1.62,3.75,5.5,1.57,3.6,5.25,1.62,3.75,5.5
E0,20-09-2009,Wolves,Fulham,2,1,H,1,0,H,K Friend,12,3,4,1,14,11,3,3,1,1,0,0,2.5,3.25,2.88,2.4,3.1,2.75,2.5,3.2,2.75,2.4,3.2,2.85,2.6,3.3,2.62,2.5,3.2,2.6,2.5,3.25,2.8
E0,26-09-2009,Birmingham,Bolton,1,2,A,0,1,A,S Bennett,12,10,6,4,9,17,8,4,2,1,0,0,2.2,3.25,3.4,2.15,3.15,3.15,2.2,3.2,3.2,2.1,3.25,3.4,2.25,3.25,3.25,2.2,3.2,3,2.2,3.25,3.3
E0,26-09-2009,Blackburn,Aston Villa,2,1,H,1,1,D,M Clattenburg,15,10,7,5,14,11,6,5,2,3,1,0,3.1,3.25,2.38,3,3.2,2.2,3,3.2,2.3,2.85,3.2,2.4,3.1,3.25,2.3,2.8,3.2,2.3,3,3.25,2.38
E0,26-09-2009,Fulham,Arsenal,0,1,A,0,0,D,M Atkinson,18,14,12,4,14,11,4,6,4,0,0,0,6.5,4,1.53,5.65,3.85,1.5,6,3.75,1.55,6,3.7,1.55,6.5,3.6,1.57,5.5,3.6,1.55,6,3.8,1.57
E0,26-09-2009,Liverpool,Hull,6,1,H,2,1,H,P Walton,22,7,14,3,10,3,13,2,1,4,0,0,1.14,7.5,23,1.15,6.25,13.5,1.15,6.5,19,1.15,6.5,15,1.14,7.5,17,1.12,6.5,17,1.14,7.5,19
E0,26-09-2009,Portsmouth,Everton,0,1,A,0,1,A,A Wiley,16,12,12,8,14,17,5,6,0,3,0,0,4.2,3.4,1.91,3.5,3.3,1.95,4,3.3,1.9,3.9,3.3,1.9,4.33,3.5,1.83,3.6,3.3,1.91,4,3.3,1.95
E0,26-09-2009,Stoke,Man United,0,2,A,0,0,D,H Webb,2,13,1,7,9,8,2,7,1,1,0,0,8.5,4.5,1.4,8.75,4.5,1.3,8.5,4,1.4,7.5,4.3,1.4,10,4.5,1.33,8,4.2,1.35,9,4.5,1.36
E0,26-09-2009,Tottenham,Burnley,5,0,H,2,0,H,M Dean,18,10,12,7,10,14,2,7,1,1,0,0,1.33,5,10,1.35,4.5,7.25,1.33,4.5,9.5,1.35,4.5,8.5,1.3,5,10,1.33,4.5,8,1.33,5,9
E0,26-09-2009,Wigan,Chelsea,3,1,H,1,0,H,P Dowd,15,14,9,8,11,11,4,7,1,2,0,1,10,5,1.33,8.5,4.6,1.3,9.5,4.5,1.33,8.5,4.5,1.35,11,5,1.29,10,4.5,1.28,11,5,1.3
E0,27-09-2009,Sunderland,Wolves,5,2,H,1,0,H,L Mason,10,15,8,11,18,11,7,8,1,3,0,0,1.73,3.6,5,1.7,3.35,4.6,1.73,3.5,4.75,1.75,3.5,4.6,1.73,3.5,5,1.7,3.4,4.5,1.73,3.5,5
E0,28-09-2009,Man City,West Ham,3,1,H,2,1,H,C Foy,20,12,12,8,18,14,11,5,1,1,0,0,1.44,4.33,7.5,1.4,4,7.25,1.45,4,7,1.45,4,7,1.4,4.5,8,1.4,4.2,7,1.4,4.5,8
E0,03-10-2009,Bolton,Tottenham,2,2,D,1,1,D,M Jones,12,17,9,9,15,16,5,6,2,1,0,0,3.8,3.6,1.95,3.8,3.5,1.8,3.7,3.4,1.95,3.6,3.3,2,4,3.4,1.91,3.6,3.3,1.91,4,3.5,1.91
E0,03-10-2009,Burnley,Birmingham,2,1,H,0,0,D,K Friend,15,10,13,6,17,11,8,4,0,3,0,0,2.3,3.25,3.2,2.2,3.2,3,2.25,3.25,3.1,2.3,3.3,2.9,2.2,3.3,3.3,2.25,3.2,2.9,2.25,3.25,3.2
E0,03-10-2009,Hull,Wigan,2,1,H,0,0,D,M Clattenburg,11,13,6,5,14,8,4,2,0,2,0,0,2.88,3.3,2.5,2.6,3.25,2.45,2.7,3.25,2.5,2.6,3.2,2.6,2.88,3.3,2.4,2.6,3.2,2.5,2.75,3.3,2.5
E0,03-10-2009,Man United,Sunderland,2,2,D,0,1,A,A Wiley,17,4,9,3,11,15,14,1,2,3,0,1,1.2,6.5,15,1.18,6,11,1.2,6,13,1.17,6,15,1.2,6.5,13,1.18,6,12,1.18,6.5,15
E0,03-10-2009,Wolves,Portsmouth,0,1,A,0,1,A,H Webb,11,12,5,8,8,12,8,6,1,2,0,0,2,3.4,3.8,1.95,3.4,3.4,2.1,3.25,3.4,2.2,3.3,3.1,2,3.4,3.75,2.1,3.2,3.2,2.1,3.4,3.4
E0,04-10-2009,Arsenal,Blackburn,6,2,H,3,2,H,P Walton,24,7,18,7,9,10,8,1,1,1,0,0,1.2,6.5,15,1.18,6.05,11,1.22,6,11,1.2,5.5,14,1.2,6.5,13,1.22,5.5,10,1.22,6,13
E0,04-10-2009,Chelsea,Liverpool,2,0,H,0,0,D,M Atkinson,12,12,8,3,14,17,5,8,1,1,0,0,2.1,3.3,3.6,2.05,3.25,3.25,2.15,3.25,3.3,2.1,3.2,3.45,2.1,3.2,3.6,2.1,3.2,3.2,2.1,3.3,3.5
E0,04-10-2009,Everton,Stoke,1,1,D,0,0,D,A Marriner,24,8,17,6,5,15,11,4,1,3,0,0,1.57,4,6,1.5,3.65,6.15,1.55,3.75,6,1.5,3.9,6.5,1.57,3.6,6.5,1.53,3.6,6,1.57,3.8,6
E0,04-10-2009,West Ham,Fulham,2,2,D,1,0,H,P Dowd,20,10,10,6,12,9,8,4,3,2,0,1,2.2,3.25,3.4,1.95,3.25,3.55,2.2,3.2,3.2,2.1,3.3,3.35,2.2,3.3,3.3,2,3.25,3.4,2.2,3.25,3.3
E0,05-10-2009,Aston Villa,Man City,1,1,D,1,0,H,M Dean,12,9,6,7,10,8,6,6,1,2,0,0,2.75,3.25,2.63,2.6,3.3,2.4,2.6,3.25,2.6,2.6,3.2,2.6,2.62,3.3,2.62,2.5,3.2,2.6,2.63,3.4,2.63
E0,17-10-2009,Arsenal,Birmingham,3,1,H,2,1,H,L Probert,20,3,12,2,8,16,7,3,1,2,0,0,1.17,7,19,1.16,6.5,15,1.17,7,13,1.2,5.5,14,1.17,7,15,1.15,6,15,1.17,6.5,19
E0,17-10-2009,Aston Villa,Chelsea,2,1,H,1,1,D,K Friend,7,21,5,13,19,13,6,9,2,1,0,0,4.5,3.6,1.8,4.1,3.55,1.8,4.33,3.4,1.8,4,3.4,1.85,4.5,3.5,1.8,4,3.4,1.8,4.33,3.5,1.83
E0,17-10-2009,Everton,Wolves,1,1,D,0,0,D,S Attwell,13,12,5,6,6,15,6,5,1,3,0,1,1.44,4.2,6.5,1.4,4.2,7.65,1.4,4.2,8,1.45,4,7,1.5,4,7,1.4,4.2,7,1.44,4.33,7
E0,17-10-2009,Man United,Bolton,2,1,H,2,0,H,M Clattenburg,13,15,7,7,15,8,13,1,0,1,0,0,1.2,5.5,13,1.2,5.75,13,1.2,6,13,1.2,5.5,14,1.2,6.5,13,1.18,5.75,13,1.2,6,15
E0,17-10-2009,Portsmouth,Tottenham,1,2,A,0,2,A,P Dowd,23,9,13,4,14,13,10,9,3,3,1,1,4.5,3.5,1.83,4.9,3.65,1.65,4.25,3.5,1.8,4.3,3.4,1.8,4.5,3.5,1.8,4,3.4,1.8,5,3.5,1.73
E0,17-10-2009,Stoke,West Ham,2,1,H,1,1,D,M Atkinson,11,12,4,11,16,13,5,6,3,3,0,0,2.1,3.3,3.6,2.15,3.2,3.3,2.1,3.2,3.4,2.1,3.25,3.4,2.1,3.3,3.5,2.1,3.2,3.2,2.1,3.3,3.5
E0,17-10-2009,Sunderland,Liverpool,1,0,H,1,0,H,M Jones,13,15,7,6,20,17,1,7,2,1,0,0,4.2,3.4,1.91,4.65,3.6,1.7,4.1,3.4,1.85,4.6,3.5,1.75,4.5,3.5,1.8,4.2,3.5,1.73,4.5,3.5,1.8
E0,18-10-2009,Blackburn,Burnley,3,2,H,3,1,H,C Foy,12,9,6,5,18,14,3,2,3,3,0,0,1.73,3.6,5,1.75,3.45,4.5,1.75,3.4,4.75,1.75,3.5,4.6,1.8,3.5,4.5,1.7,3.4,4.5,1.8,3.5,4.5
E0,18-10-2009,Wigan,Man City,1,1,D,1,0,H,A Wiley,13,5,7,4,15,11,6,6,2,1,0,1,5,3.6,1.73,5,3.6,1.65,4.75,3.5,1.72,4.6,3.5,1.75,5,3.5,1.73,4.75,3.5,1.65,5.5,3.6,1.67
E0,19-10-2009,Fulham,Hull,2,0,H,1,0,H,A Marriner,17,5,11,2,13,15,7,4,1,1,0,0,1.67,3.6,5.5,1.65,3.65,5,1.7,3.5,4.9,1.7,3.5,4.9,1.62,3.75,5.5,1.65,3.5,4.75,1.67,3.6,5.5
E0,24-10-2009,Birmingham,Sunderland,2,1,H,1,0,H,M Atkinson,19,14,13,6,9,14,6,8,3,1,0,0,2.9,3.25,2.5,2.9,3.3,2.3,2.75,3.2,2.5,2.65,3.2,2.55,2.88,3.3,2.4,2.6,3.2,2.5,2.8,3.25,2.5
E0,24-10-2009,Burnley,Wigan,1,3,A,1,1,D,L Mason,12,13,9,8,12,11,7,4,2,0,0,0,2.5,3.3,2.88,2.35,3.15,2.95,2.35,3.25,2.9,2.4,3.2,2.85,2.4,3.3,2.88,2.3,3.2,2.8,2.38,3.25,3
E0,24-10-2009,Chelsea,Blackburn,5,0,H,1,0,H,A Wiley,26,5,15,2,8,10,8,0,0,1,0,0,1.2,6.5,15,1.2,6,12,1.2,6,13,1.22,5.3,13,1.2,6,15,1.17,6,13,1.2,6,15
E0,24-10-2009,Hull,Portsmouth,0,0,D,0,0,D,S Attwell,7,8,3,2,16,23,6,6,2,1,0,0,2.6,3.2,2.8,2.5,3.25,2.7,2.4,3.25,2.8,2.4,3.2,2.85,2.38,3.4,2.88,2.3,3.2,2.8,2.5,3.2,2.88
E0,24-10-2009,Tottenham,Stoke,0,1,A,0,0,D,L Probert,22,8,12,2,8,18,7,1,0,3,0,0,1.44,4.33,7.5,1.45,3.85,7.75,1.45,4,7.5,1.45,4,7,1.44,4,8,1.4,4,7.5,1.44,4.1,8
E0,24-10-2009,Wolves,Aston Villa,1,1,D,0,0,D,P Walton,8,12,4,8,10,16,8,3,1,2,0,0,3.5,3.2,2.2,3.6,3.4,2.1,3.25,3.3,2.15,3.4,3.25,2.1,3.5,3.3,2.1,3.4,3.25,2,3.4,3.4,2.1
E0,25-10-2009,Bolton,Everton,3,2,H,2,1,H,P Dowd,12,17,8,12,14,15,4,4,3,1,0,0,2.63,3.25,2.75,2.8,3.3,2.55,2.75,3.2,2.5,2.6,3.2,2.6,2.8,3.3,2.5,2.7,3.2,2.4,2.7,3.25,2.6
E0,25-10-2009,Liverpool,Man United,2,0,H,0,0,D,A Marriner,11,7,6,5,20,11,5,1,2,3,1,1,3,3.25,2.4,2.85,3.3,2.55,2.75,3.2,2.5,2.7,3.2,2.5,2.8,3.3,2.5,2.75,3.1,2.4,2.88,3.2,2.5
E0,25-10-2009,Man City,Fulham,2,2,D,0,0,D,K Friend,20,11,7,5,11,12,14,2,0,2,0,0,1.44,4.2,8,1.45,4,7.25,1.45,4,7.5,1.4,4.3,7.5,1.4,4.5,8,1.4,4,7.5,1.44,4.1,8
E0,25-10-2009,West Ham,Arsenal,2,2,D,0,2,A,C Foy,15,15,9,10,17,15,6,8,3,2,1,0,7,4.2,1.5,7.5,4,1.5,6.75,3.8,1.5,7,4,1.45,7,4,1.5,6,3.75,1.5,7,4,1.5
E0,31-10-2009,Arsenal,Tottenham,3,0,H,2,0,H,M Clattenburg,18,7,12,5,10,10,6,2,1,1,0,0,1.57,4,6,1.5,4,6,1.57,4,5.25,1.6,3.6,5.6,1.62,3.75,5.5,1.55,3.6,5.5,1.62,3.75,5.5
E0,31-10-2009,Bolton,Chelsea,0,4,A,0,1,A,P Walton,15,27,6,17,9,7,8,10,1,1,1,0,9,4.33,1.4,7.75,4.2,1.4,7.5,4,1.44,7,4,1.45,8,4,1.44,7.5,4,1.4,7,4.33,1.44
E0,31-10-2009,Burnley,Hull,2,0,H,1,0,H,M Jones,11,8,5,6,12,13,8,1,1,4,0,1,1.91,3.4,4.2,1.9,3.3,3.95,1.9,3.3,4,1.9,3.3,3.9,1.83,3.5,4.33,1.91,3.3,3.6,2,3.2,4
E0,31-10-2009,Everton,Aston Villa,1,1,D,1,0,H,L Probert,9,13,4,8,15,16,3,4,1,3,1,1,2.5,3.25,2.88,2.4,3.25,2.8,2.5,3.2,2.75,2.4,3.3,2.8,2.62,3.3,2.62,2.38,3.2,2.7,2.5,3.4,2.75
E0,31-10-2009,Fulham,Liverpool,3,1,H,1,1,D,L Mason,10,6,6,3,10,13,2,2,1,0,0,2,4.2,3.4,1.91,4.1,3.35,1.85,4,3.3,1.9,3.9,3.3,1.9,4.33,3.5,1.83,3.75,3.4,1.85,4,3.4,1.91
E0,31-10-2009,Man United,Blackburn,2,0,H,0,0,D,P Dowd,20,2,11,1,10,21,7,2,0,2,0,0,1.17,7,19,1.15,7,14,1.17,7,12,1.17,6,15,1.17,7,15,1.15,6.5,13,1.15,7,19
E0,31-10-2009,Portsmouth,Wigan,4,0,H,2,0,H,A Wiley,21,8,11,3,11,10,7,4,0,1,0,0,2.38,3.3,3,2.4,3.3,2.75,2.4,3.25,2.85,2.3,3.3,2.9,2.38,3.4,2.88,2.3,3.25,2.8,2.4,3.4,2.88
E0,31-10-2009,Stoke,Wolves,2,2,D,2,0,H,C Foy,10,11,5,7,13,15,4,3,0,3,0,0,1.91,3.4,4.2,1.9,3.25,4,1.95,3.35,3.75,1.9,3.4,3.7,1.83,3.5,4.33,1.9,3.4,3.6,1.91,3.4,4
E0,31-10-2009,Sunderland,West Ham,2,2,D,1,2,A,A Marriner,17,15,7,9,12,16,7,3,3,3,1,1,2,3.3,4,1.9,3.4,3.8,1.95,3.35,3.75,1.9,3.3,3.9,1.91,3.4,4,1.91,3.4,3.5,1.91,3.4,4
E0,01-11-2009,Birmingham,Man City,0,0,D,0,0,D,M Dean,7,14,4,6,9,8,4,8,3,1,1,0,4.33,3.6,1.83,4.25,3.6,1.75,4,3.6,1.83,3.7,3.4,1.9,4.5,3.5,1.8,3.85,3.3,1.85,4,3.5,1.91
E0,04-11-2009,West Ham,Aston Villa,2,1,H,1,0,H,S Bennett,14,13,7,10,11,12,6,14,2,4,0,1,2.75,3.3,2.63,2.75,3.2,2.45,2.75,3.2,2.5,2.7,3.2,2.5,2.88,3.3,2.4,2.7,3.2,2.4,2.75,3.25,2.5
E0,07-11-2009,Aston Villa,Bolton,5,1,H,2,1,H,M Clattenburg,19,13,13,9,17,16,8,1,1,4,0,0,1.8,3.5,4.75,1.7,3.6,4.6,1.8,3.5,4.2,1.75,3.5,4.6,1.73,3.5,5,1.65,3.5,4.75,1.73,3.5,5
E0,07-11-2009,Blackburn,Portsmouth,3,1,H,0,1,A,A Marriner,10,9,6,3,12,18,8,5,3,3,0,0,2.1,3.4,3.6,2.05,3.2,3.55,2.1,3.25,3.4,2,3.3,3.6,2,3.4,3.75,2,3.25,3.4,2.2,3.25,3.25
E0,07-11-2009,Man City,Burnley,3,3,D,1,2,A,S Attwell,13,6,8,4,10,11,8,3,1,3,0,0,1.33,4.75,11,1.35,4.5,8.5,1.33,4.5,9.5,1.35,4.7,8,1.33,5,9,1.3,4.5,9,1.36,4.5,9
E0,07-11-2009,Tottenham,Sunderland,2,0,H,1,0,H,K Friend,10,14,8,6,10,19,4,4,1,2,0,0,1.57,3.75,6.5,1.55,3.5,6.5,1.57,3.6,6,1.6,3.6,5.6,1.57,3.6,6.5,1.5,3.75,6,1.57,3.8,6
E0,07-11-2009,Wolves,Arsenal,1,4,A,0,3,A,St Bennett,8,11,6,6,9,15,4,4,2,3,0,0,9,4.75,1.36,7.5,4.25,1.4,8,4.25,1.4,7,4.5,1.4,8,4.5,1.4,7.5,4.2,1.36,8,4.5,1.4
E0,08-11-2009,Chelsea,Man United,1,0,H,0,0,D,Mn Atkinson,12,21,9,10,13,15,0,7,3,3,0,0,2,3.25,4,1.95,3.3,3.75,2.05,3.25,3.6,2.1,3.15,3.5,2.1,3.2,3.6,2,3.25,3.4,2,3.25,4
E0,08-11-2009,Hull,Stoke,2,1,H,0,1,A,M Dean,16,7,8,4,12,14,4,2,1,4,0,1,2.75,3.3,2.6,2.55,3.35,2.55,2.75,3.2,2.5,2.6,3.2,2.6,2.7,3.25,2.6,2.55,3.2,2.55,2.6,3.2,2.6
E0,08-11-2009,West Ham,Everton,1,2,A,0,1,A,A Wiley,16,9,7,6,12,18,5,4,0,5,0,0,2.4,3.3,3,2.3,3.35,2.85,2.4,3.25,2.85,2.5,3.2,2.7,2.4,3.3,2.88,2.4,3.2,2.7,2.4,3.25,2.75
E0,08-11-2009,Wigan,Fulham,1,1,D,1,1,D,P Dowd,19,7,12,3,15,16,10,6,2,1,0,0,2.25,3.2,3.4,2.2,3.3,3.1,2.3,3.25,3,2.2,3.2,3.2,2.3,3.3,3.1,2.25,3.2,2.9,2.3,3.25,2.88
E0,09-11-2009,Liverpool,Birmingham,2,2,D,1,2,A,P Walton,27,5,14,2,7,9,11,1,1,2,0,0,1.36,4.5,10,1.3,4.75,9.55,1.35,4.5,8.5,1.3,4.9,9,1.3,5,11,1.28,4.5,10,1.29,4.5,10
E0,21-11-2009,Birmingham,Fulham,1,0,H,1,0,H,C Foy,3,12,2,5,7,9,0,7,1,0,0,0,2.5,3.2,2.9,2.5,3.3,2.65,2.4,3.25,2.8,2.4,3.2,2.85,2.4,3.3,2.88,2.35,3.2,2.75,2.4,3.3,2.88
E0,21-11-2009,Burnley,Aston Villa,1,1,D,1,0,H,H Webb,11,10,6,6,6,12,6,8,0,3,0,0,3.4,3.3,2.2,3.15,3.35,2.15,3.1,3.3,2.2,3.2,3.2,2.2,3.2,3.3,2.25,3.1,3.3,2.1,3.25,3.3,2.2
